"ID","scenario","region","soiltype","initDR","year","crop","gp","oc","yield","calories","calories_diff","land_use","land_use_diff","ww_yield","ww_pc","cyl","output","fuel_cost","labour_cost","operations_cost","fertiliser_cost","seed_cost","herbicide_cost","sundry_cost","variables_cost","other_cost","c_fert_prod","c_fert_appl","c_pesticide","c_stock_change","c_field_energy_use","c_total","c_emiss_diff"
"MIT_n_m_HD-HR_2","MIT","north","medium","HD-HR",2,"sosr",376.73,-171.807447813019,2.09,1032.46,-1111.24483633127,0.968560525347229,0.50158801020996,0,-6.41827795308764,0,923.15,162,83,245,114.54,36.67,10.21,140,301.42,291.21,611.4285714,463.8311267,61.992,0,49.16690104,1186.418599,-1380.410162
"MIT_n_m_HD-HR_3","MIT","north","medium","HD-HR",3,"springbarley",606.9,248.35,5.38,1786.16,373.32,0.559860258879384,-0.147933971182053,0,0,0,1242.51,124,62,186,134.4,76,88.21,151,449.61,361.4,672.5714286,498.9477029,157.112,0,50.23890104,1378.870033,-699.445493
"MIT_n_m_HD-HR_4","MIT","north","medium","HD-HR",4,"winterwheat",589.944446389346,-72.1667998559246,6.88930630981445,2301.02830747803,-20.7852933262541,0.4348886849254,0.0038032083325039,6.88930630981445,-0.0622314171444734,32.3559459459459,1480.29416388686,119.686066919071,60.7936505784456,180.479717497516,246.32,90,191.56,182,709.88,518.32,1345.142857,982.23697,189.912,0,59.35090104,2576.642728,41.6952019999999
"MIT_n_m_HD-HR_5","MIT","north","medium","HD-HR",5,"wosr",458.08,-95.946044978332,2.86,1412.84,-742.513751225494,0.707794230061437,0.243723349731122,0,-6.4531549437889,0,1181.1,161,84,245,197.22,23.49,65.31,192,478.02,412.71,1100.571429,782.4020867,77.49,0,22.32894438,1982.79246,-584.036301
"MIT_n_m_HD-HR_6","MIT","north","medium","HD-HR",6,"winterwheat",675.730233910335,317.180233910335,7.36340068116373,2459.37582750869,1046.53582750869,0.407284166369994,-0.300510063691442,7.36340068116373,7.36340068116373,105.228918918919,1566.82114153892,120.409656579992,60.8032188599972,181.212875439989,246.32,90,191.56,182,709.88,518.32,1345.142857,982.23697,189.912,0,59.35090104,2576.642728,498.327202
"MIT_n_l_HD-HR_1","MIT","north","light","HD-HR",1,"setaside",150.07,-425.43,0,0,-2084.16,0,-0.479964235132736,0,-6.24,0,223,33,18,51,0,0,19.93,2,21.93,2,0,74.93936248,91.512,0,44.80937185,211.2607343,-2293.0316037
"MIT_n_l_HD-HR_2","MIT","north","light","HD-HR",2,"sosr",384.73,-37.8539974842313,2.09,1032.46,-787.378952163706,0.968560525347229,0.418456088011063,0,-5.4486196172566,0,923.15,157,80,237,114.54,36.67,10.21,140,301.42,291.21,611.4285714,641.2801553,61.992,0,45.53256567,1360.233292,-1162.649037
"MIT_n_l_HD-HR_3","MIT","north","light","HD-HR",3,"springbarley",569.05,352.65,5.08,1686.56,515.78,0.592922872592733,-0.261208561152292,0,0,0,1185.66,111,56,167,134.4,76,88.21,151,449.61,361.4,672.5714286,687.6252516,157.112,0,46.60456567,1563.913246,-812.290567
"MIT_n_l_HD-HR_4","MIT","north","light","HD-HR",4,"winterwheat",435.642807286842,-79.9693891636069,5.6230340948585,1878.09338768274,-94.6532011424088,0.532820067849114,0.0254107297189371,5.6230340948585,-0.283392817791643,26.3093243243243,1249.20039978183,105.739858748758,53.9462081703126,159.686066919071,190.32,90,191.56,182,653.88,462.32,1345.142857,1351.413824,189.912,0,55.71656567,2942.185246,437.892908
"MIT_n_l_HD-HR_5","MIT","north","light","HD-HR",5,"wosr",295.93,-132.000602608614,2.37,1170.78,-660.506091996495,0.854131433745025,0.307916675662508,0,-5.48289249100747,0,1016.95,160,83,243,197.22,23.49,65.31,192,478.02,412.71,1100.571429,1071.785771,77.49,0,22.16319382,2272.010394,-250.871935
"MIT_n_l_HD-HR_6","MIT","north","light","HD-HR",6,"winterwheat",450.558988511449,234.158988511449,6.0112024237027,2007.7416095167,836.961609516702,0.498894124064464,-0.35523730968056,6.0112024237027,6.0112024237027,85.5562162162162,1320.04345842004,105.803218859997,53.8032188599972,159.606437719994,246.32,90,191.56,182,709.88,518.32,1345.142857,1351.413824,189.912,0,55.71656567,2942.185246,565.981433
"MIT_c_h_HD-HR_1","MIT","central","heavy","HD-HR",1,"winterwheat",718.72,-153.425,8.275,2763.85,19.2049999999995,0.361931480619529,-0.00253338626584917,8.275,0.0574999999999983,135.96,1733.19,144,73.5,217.5,270.32,90,254.65,182,796.97,542.32,1528.571429,2346.886536,372.608,0,85.23776447,4333.303729,800.11968
"MIT_c_h_HD-HR_2","MIT","central","heavy","HD-HR",2,"springbarley",592.53,-70.1040455783588,5.3489,1775.8348,-584.157983040554,0.563115442945481,0.138891373401013,0,-7.06584665581004,0,1236.62,141,72,213,166.4,76,37.69,151,431.09,393.4,917.1428571,1309.897889,189.748,0,91.89205909,2508.680805,-1024.503244
"MIT_c_h_HD-HR_3","MIT","central","heavy","HD-HR",3,"springbeans",311.38,-187.32,4.43,1519.49,-135.41,0.658115551928608,0.0538494331298887,0,0,0,1042.55,231,120,351,52.58,138.7,107.89,81,380.17,272.28,0,427.2379807,225.2868,0,150.1508324,802.6756131,-2119.1148579
"MIT_c_h_HD-HR_4","MIT","central","heavy","HD-HR",4,"winterwheat",755.838980910288,5.17553535828589,8.39949441572019,2805.43113485054,285.383562102719,0.357020492744916,-0.0402194343076315,8.39949441572019,0.854441802702751,113.239864864865,1755.91010700819,144.156353948872,73.5247721490304,217.681126097902,270.32,90,240.07,182,782.39,542.32,1528.571429,2346.886536,372.608,0,46.20117523,4294.267139,761.08309
"MIT_c_h_HD-HR_5","MIT","central","heavy","HD-HR",5,"springbarley",592.53,-71.2790855579587,5.3489,1775.8348,-587.713427411827,0.563115442945481,0.13983563312276,0,-7.07649169883781,0,1236.62,141,72,213,166.4,76,37.69,151,431.09,393.4,917.1428571,1309.897889,189.748,0,91.89205909,2508.680805,-1024.503244
"MIT_c_h_HD-HR_6","MIT","central","heavy","HD-HR",6,"wosr",605.79,107.09,3.36,1659.84,4.93999999999985,0.602467707730866,-0.00179841106785329,0,0,0,1348.6,169,87,256,197.22,23.49,74.1,192,486.81,412.71,1100.571429,1568.200246,63.55,0,26.24669493,2758.568369,-163.222102
"MIT_c_m_HD-HR_1","MIT","central","medium","HD-HR",1,"winterwheat",566.3025,-156.1625,7.3275,2447.385,14.1950000000002,0.408733029797857,-0.0023830205297673,7.3275,0.0425000000000004,120.905,1560.265,131.25,65.75,197,270.32,90,254.65,182,796.97,542.32,1528.571429,1155.987449,372.608,0,80.24789125,3137.414769,602.467243
"MIT_c_m_HD-HR_2","MIT","central","medium","HD-HR",2,"springbarley",555.87,7.33255218698105,5.0552,1678.3264,-465.378436331271,0.595831657060271,0.128859141923002,0,-6.41827795308764,0,1180.96,128,66,194,166.4,76,37.69,151,431.09,393.4,917.1428571,652.014275,189.748,0,85.16789346,1844.073026,-722.755735
"MIT_c_m_HD-HR_3","MIT","central","medium","HD-HR",3,"springbeans",123.23,-235.32,3.24,1111.32,-301.52,0.899830831803621,0.192036601742184,0,0,0,822.4,209,110,319,52.58,138.7,107.89,81,380.17,272.28,0,160.5621573,225.2868,0,128.4011305,514.2500879,-1564.0654381
"MIT_c_m_HD-HR_4","MIT","central","medium","HD-HR",4,"winterwheat",629.82434958684,-32.2868966584308,7.59853483445579,2537.91063470823,216.097033903953,0.394412344405942,-0.0366731321869546,7.59853483445579,0.646997107496864,71.4417567567568,1609.7282039619,131.641995770719,65.8806652569064,197.522661027626,270.32,90,240.07,182,782.39,542.32,1528.571429,1155.987449,372.608,0,44.67988682,3101.846765,566.899239
"MIT_c_m_HD-HR_5","MIT","central","medium","HD-HR",5,"springbarley",555.87,1.84395502166801,5.0552,1678.3264,-477.027351225494,0.595831657060271,0.131760776729957,0,-6.4531549437889,0,1180.96,128,66,194,166.4,76,37.69,151,431.09,393.4,917.1428571,652.014275,189.748,0,85.16789346,1844.073026,-722.755735
"MIT_c_m_HD-HR_6","MIT","central","medium","HD-HR",6,"wosr",442.29,83.74,2.86,1412.84,-3.99440240643516e-14,0.707794230061437,1.95039180001717e-17,0,0,0,1181.1,166,86,252,197.22,23.49,74.1,192,486.81,412.71,1100.571429,782.4020867,63.55,0,26.08094438,1972.60446,-105.711066
"MIT_c_l_HD-HR_1","MIT","central","light","HD-HR",1,"winterwheat",436.3225,-139.1775,6.175,2062.45,-21.7099999999999,0.485016960673167,0.0050527255404304,6.175,-0.0649999999999999,101.29,1349.9425,116.75,59.5,176.25,214.32,86.4,254.65,182,737.37,482.72,1528.571429,1599.043631,372.608,0,75.00357638,3575.226636,1070.934298
"MIT_c_l_HD-HR_2","MIT","central","light","HD-HR",2,"springbarley",521.59,99.0060025157687,4.7793,1586.7276,-233.111352163706,0.630227897970641,0.0801234606344748,0,-5.4486196172566,0,1128.68,116,60,176,166.4,76,37.69,151,431.09,393.4,917.1428571,893.005634,189.748,0,78.18928619,2078.085777,-444.796552
"MIT_c_l_HD-HR_3","MIT","central","light","HD-HR",3,"driedpeas",441.51,225.11,4.36,1508.56,337.78,0.662883809725831,-0.191247624019194,0,0,0,1204,208,107,315,43.6,141,107.89,155,447.49,339.6,0,253.8256254,225.2868,0,106.396987,585.5094124,-1790.6944006
"MIT_c_l_HD-HR_4","MIT","central","light","HD-HR",4,"winterwheat",507.229280261423,-8.38291618902531,6.48806345972999,2167.01319554982,194.266606724667,0.461726824020431,-0.0456825141097452,6.48806345972999,0.581636547079842,44.1537837837838,1407.07658140072,117.344692300624,59.7126088386757,177.057301139299,214.32,86.4,240.07,182,722.79,482.72,1528.571429,1599.043631,372.608,0,42.90415677,3543.127216,1038.834878
"MIT_c_l_HD-HR_5","MIT","central","light","HD-HR",5,"springbarley",521.59,93.6593973913859,4.7793,1586.7276,-244.558491996495,0.630227897970641,0.0840131398881242,0,-5.48289249100747,0,1128.68,116,60,176,166.4,76,37.69,151,431.09,393.4,917.1428571,893.005634,189.748,0,78.18928619,2078.085777,-444.796552
"MIT_c_l_HD-HR_6","MIT","central","light","HD-HR",6,"wosr",280.14,63.74,2.37,1170.78,-9.21785170715806e-15,0.854131433745025,-1.50030138462859e-18,0,0,0,1016.95,165,85,250,197.22,23.49,74.1,192,486.81,412.71,1100.571429,1071.785771,63.55,0,25.91519382,2261.822394,-114.381419
"MIT_e_h_HD-HR_1","MIT","east","heavy","HD-HR",1,"springlinseed",227.3,-644.845,1.71,851.58,-1893.065,1.17428779445266,0.809822927567286,0,-8.2175,0,872.8,198,101,299,90.2,83.2,120.1,53,346.5,226.4,489.1428571,832.0828841,230.543,0,73.39153104,1625.160272,-1908.023777
"MIT_e_h_HD-HR_2","MIT","east","heavy","HD-HR",2,"springbeans",214.6,-531.694809497051,4.43,1519.49,-995.248300894349,0.658115551928608,0.260298216606037,0,-7.52915658950404,0,1042.55,237,123,360,52.58,138.7,195.67,81,467.95,272.28,0,427.2379807,220.9203,0,90.12118765,738.2794684,-2794.9045806
"MIT_e_h_HD-HR_3","MIT","east","heavy","HD-HR",3,"winterwheat",907.440896107079,408.740896107079,8.88365193117382,2967.13974501206,1312.23974501206,0.337048214706122,-0.267217904092597,8.88365193117382,8.88365193117382,13.9335135135135,1844.26678489628,138.892662297508,70.9232264916909,209.815888789199,246.32,72,226.69,182,727.01,500.32,1345.142857,1978.57345,366.458,0,66.73723642,3756.911543,835.121072
"MIT_e_h_HD-HR_4","MIT","east","heavy","HD-HR",4,"springoats",630.95,-267.163845545597,5.5,2117.5,-674.995354292547,0.472255017709563,0.113959281498554,0,-8.36076453381002,0,1171.75,130,65,195,125.22,49.4,20.18,151,345.8,325.62,611.4285714,953.4744075,98.113,0,53.87323642,1716.889215,-1816.294834
"MIT_e_h_HD-HR_5","MIT","east","heavy","HD-HR",5,"winterwheat",706.403199482405,-34.7954343290444,7.88675742001545,2634.17697828516,127.0076109989,0.379644872794393,-0.0192230797775211,7.88675742001545,0.380262308379939,15.995,1662.33476190648,150.941171818054,77.9803906060179,228.921562424072,246.32,72,226.69,182,727.01,500.32,1345.142857,1978.57345,366.458,0,111.9097151,3802.084022,268.899973
"MIT_e_h_HD-HR_6","MIT","east","heavy","HD-HR",6,"springlinseed",227.3,-271.4,1.71,851.58,-803.32,1.17428779445266,0.570021675653946,0,0,0,872.8,198,101,299,90.2,83.2,120.1,53,346.5,226.4,489.1428571,832.0828841,230.543,0,73.39153104,1625.160272,-1296.630199
"MIT_e_m_HD-HR_1","MIT","east","medium","HD-HR",1,"springlinseed",125.7,-596.765,1.39,692.22,-1740.97,1.44462743058565,1.03351138025803,0,-7.285,0,751.2,184,95,279,90.2,83.2,120.1,53,346.5,226.4,489.1428571,396.8726303,230.543,0,68.02290326,1184.581391,-1350.366135
"MIT_e_m_HD-HR_2","MIT","east","medium","HD-HR",2,"springbeans",31.45,-517.087447813019,3.24,1111.32,-1032.38483633127,0.899830831803621,0.432858316666352,0,-6.41827795308764,0,822.4,212,111,323,52.58,138.7,195.67,81,467.95,272.28,0,160.5621573,220.9203,0,76.81346569,458.295923,-2108.532838
"MIT_e_m_HD-HR_3","MIT","east","medium","HD-HR",3,"winterwheat",716.307640539004,357.757640539004,7.72097571510384,2578.80588884468,1165.96588884468,0.387936476868435,-0.319857753193001,7.72097571510384,7.72097571510384,39.9712162162162,1632.07860057902,124.82116711223,63.9403890374101,188.76155614964,246.32,72,226.69,182,727.01,500.32,1345.142857,982.23697,366.458,0,63.10290104,2756.940728,678.625202
"MIT_e_m_HD-HR_4","MIT","east","medium","HD-HR",4,"springoats",648.95,-13.1612462452708,5.5,2117.5,-204.313600804281,0.472255017709563,0.0411695411166667,0,-6.95153772695892,0,1171.75,118,59,177,125.22,49.4,20.18,151,345.8,325.62,611.4285714,463.8311267,98.113,0,50.23890104,1223.611599,-1311.335927
"MIT_e_m_HD-HR_5","MIT","east","medium","HD-HR",5,"winterwheat",526.915458229165,-27.1105867491671,6.76198197679115,2258.50198024824,103.148229022751,0.443150989194718,-0.0209198911355969,6.76198197679115,0.308827033002248,55.5922972972973,1457.05766344816,133.4656406159,69.6732975788883,203.138938194788,246.32,72,226.69,182,727.01,500.32,1345.142857,982.23697,366.458,0,94.98413592,2788.821963,221.993202
"MIT_e_m_HD-HR_6","MIT","east","medium","HD-HR",6,"springlinseed",125.7,-232.85,1.39,692.22,-720.62,1.44462743058565,0.736833200524216,0,0,0,751.2,184,95,279,90.2,83.2,120.1,53,346.5,226.4,489.1428571,396.8726303,230.543,0,68.02290326,1184.581391,-893.734135
"MIT_e_l_HD-HR_1","MIT","east","light","HD-HR",1,"springlinseed",24.1,-551.4,1.07,532.86,-1551.3,1.87666554066734,1.39670130553461,0,-6.24,0,629.6,171,88,259,90.2,83.2,120.1,53,346.5,226.4,489.1428571,553.7871934,230.543,0,59.74637099,1333.219422,-1171.072916
"MIT_e_l_HD-HR_2","MIT","east","light","HD-HR",2,"driedpeas",353.73,-68.8539974842313,4.36,1508.56,-311.278952163706,0.662883809725831,0.112779372389665,0,-5.4486196172566,0,1204,208,107,315,43.6,141,195.67,155,535.27,339.6,0,253.8256254,171.71415,0,60.59783924,486.1376147,-2036.7447143
"MIT_e_l_HD-HR_3","MIT","east","light","HD-HR",3,"winterwheat",546.067430761985,329.667430761985,6.36166153417706,2124.79495241514,954.014952415139,0.47073320809876,-0.383398225646265,6.36166153417706,6.36166153417706,21.5964864864865,1384.00304494798,109.962992132334,56.9629921323337,166.925984264667,190.32,72,226.69,182,671.01,444.32,1345.142857,1351.413824,366.458,0,56.56066119,3119.575342,743.371529
"MIT_e_l_HD-HR_4","MIT","east","light","HD-HR",4,"sugarbeet",447.05,-68.5621964504485,69.58,4870.6,2897.85341117485,0.205313513735474,-0.302095824394703,0,-5.90642691265014,0,2112.79,165,89,254,175.06,218.75,182.03,835.9,1411.74,1229.71,519.7142857,575.0431765,259.80675,0,53.46223543,1408.026448,-1096.26589
"MIT_e_l_HD-HR_5","MIT","east","light","HD-HR",5,"springoats",667.95,240.019397391386,5.5,2117.5,286.213908003505,0.472255017709563,-0.0739597403729535,0,-5.48289249100747,0,1171.75,106,52,158,125.22,49.4,20.18,151,345.8,325.62,611.4285714,641.2801553,98.113,0,43.69666119,1394.518388,-1128.363941
"MIT_e_l_HD-HR_6","MIT","east","light","HD-HR",6,"winterwheat",411.778490575788,195.378490575788,5.67445899599592,1895.26930466264,724.489304662639,0.527713257099935,-0.32641817664509,5.67445899599592,5.67445899599592,16.9247297297297,1258.58523971627,115.828382296274,59.9683668442074,175.796749140481,190.32,72,226.69,182,671.01,444.32,1345.142857,1351.413824,366.458,0,76.08990537,3139.104586,762.900773
"MIT_n_h_LD-HR_1","MIT","north","heavy","LD-HR",1,"winterwheat",977.67,-30.9100000000001,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,129,65,194,246.32,72,186.21,182,686.53,500.32,1345.142857,1978.57345,201.72,0,58.21546985,3583.651777,65.2277279999998
"MIT_n_h_LD-HR_2","MIT","north","heavy","LD-HR",2,"winterbarley",623.62,-118.130564721404,6.6839,2219.0548,-282.75246509202,0.450642318522282,0.0504419626608427,0,-7.49044091344916,0,1362.6,132,68,200,212.62,73.8,94.56,158,538.98,444.42,1161.714286,1663.150282,187.78,0,54.46346985,3067.108037,-451.316012
"MIT_n_h_LD-HR_3","MIT","north","heavy","LD-HR",3,"springbeans",379.88,-118.82,4.43,1519.49,-135.41,0.658115551928608,0.0538494331298887,0,0,0,1042.55,201,103,304,52.58,115.9,109.18,81,358.66,249.48,0,427.2379807,134.7875,0,46.42346985,608.4489506,-2313.3415204
"MIT_n_h_LD-HR_4","MIT","north","heavy","LD-HR",4,"winterwheat",859.786920172005,111.417994581677,8.30660950232187,2774.4075737755,263.07269650958,0.361476448769319,-0.0371704695104746,8.30660950232187,0.787642803920897,119.242297297297,1738.95756996407,128.114066377262,64.5265834148053,192.640649792067,246.32,72,186.21,182,686.53,500.32,1345.142857,1978.57345,201.72,0,58.21546985,3583.651777,65.2277279999998
"MIT_n_h_LD-HR_5","MIT","north","heavy","LD-HR",5,"winterbarley",623.62,-33.555078846637,6.6839,2219.0548,-127.697057316924,0.450642318522282,0.0243176538852088,0,-7.02620316561953,0,1362.6,132,68,200,212.62,73.8,94.56,158,538.98,444.42,1161.714286,1663.150282,187.78,0,54.46346985,3067.108037,-451.316012
"MIT_n_h_LD-HR_6","MIT","north","heavy","LD-HR",6,"springbeans",379.88,-118.82,4.43,1519.49,-135.41,0.658115551928608,0.0538494331298887,0,0,0,1042.55,201,103,304,52.58,115.9,109.18,81,358.66,249.48,0,427.2379807,134.7875,0,46.42346985,608.4489506,-2313.3415204
"MIT_n_m_LD-HR_1","MIT","north","medium","LD-HR",1,"winterwheat",812.52,-30.91,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,115,58,173,246.32,72,186.21,182,686.53,500.32,1345.142857,982.23697,201.72,0,54.95988903,2584.059716,63.87219
"MIT_n_m_LD-HR_2","MIT","north","medium","LD-HR",2,"winterbarley",522.23,-88.2422929865312,5.9719,1982.6708,-271.211518219464,0.504370165738054,0.0602795667551838,0,-6.74815065335169,0,1241.21,119,61,180,212.62,73.8,94.56,158,538.98,444.42,1161.714286,829.348723,187.78,0,51.20788903,2230.050898,-322.017863
"MIT_n_m_LD-HR_3","MIT","north","medium","LD-HR",3,"springbeans",184.74,-173.81,3.24,1111.32,-301.52,0.899830831803621,0.192036601742184,0,0,0,822.4,184,95,279,52.58,115.9,109.18,81,358.66,249.48,0,160.5621573,134.7875,0,43.16788903,338.5175463,-1739.7979797
"MIT_n_m_LD-HR_4","MIT","north","medium","LD-HR",4,"winterwheat",736.926645032622,83.5858358352012,7.52275622093557,2512.60057779248,211.542114666249,0.398780194366556,-0.0362538829831207,7.52275622093557,0.633359624749248,76.1466216216216,1595.90346292241,114.583392997333,57.8611309991108,172.444523996443,246.32,72,186.21,182,686.53,500.32,1345.142857,982.23697,201.72,0,54.95988903,2584.059716,63.87219
"MIT_n_m_LD-HR_5","MIT","north","medium","LD-HR",5,"winterbarley",522.23,-22.89122732446,5.9719,1982.6708,-151.748084836407,0.504370165738054,0.0357236000953439,0,-6.39047570310301,0,1241.21,119,61,180,212.62,73.8,94.56,158,538.98,444.42,1161.714286,829.348723,187.78,0,51.20788903,2230.050898,-322.017863
"MIT_n_m_LD-HR_6","MIT","north","medium","LD-HR",6,"springbeans",184.74,-173.81,3.24,1111.32,-301.52,0.899830831803621,0.192036601742184,0,0,0,822.4,184,95,279,52.58,115.9,109.18,81,358.66,249.48,0,160.5621573,134.7875,0,43.16788903,338.5175463,-1739.7979797
"MIT_n_l_LD-HR_1","MIT","north","light","LD-HR",1,"winterwheat",624.07,-54.3099999999999,6.48,2164.32,-106.88,0.462038885192578,0.0217430063620037,6.48,-0.32,0,1405.6,100,51,151,190.32,72,186.21,182,630.53,444.32,1345.142857,1351.413824,201.72,0,51.44986658,2949.726547,460.194209
"MIT_n_l_LD-HR_2","MIT","north","light","LD-HR",2,"winterbarley",420.32,-65.7792281535872,5.251,1743.332,-189.963371979982,0.573614205441075,0.0558967141571524,0,-5.78830949694606,0,1118.3,105,54,159,212.62,73.8,94.56,158,538.98,444.42,1161.714286,1136.910397,187.78,0,47.69786658,2534.102549,25.9802200000004
"MIT_n_l_LD-HR_3","MIT","north","light","LD-HR",3,"driedpeas",449.79,233.39,4.36,1508.56,337.78,0.662883809725831,-0.191247624019194,0,0,0,1204,187,96,283,43.6,141,131.61,155,471.21,339.6,0,253.8256254,123.00615,0,39.65786658,416.489642,-1959.714171
"MIT_n_l_LD-HR_4","MIT","north","light","LD-HR",4,"winterwheat",578.311537036232,52.2029875161264,6.22822588742231,2080.22744639905,92.5284267933399,0.481338081093457,-0.0223058156539204,6.22822588742231,0.277031217944131,45.9495945945946,1359.65074748068,99.9046052222251,50.9046052222252,150.80921044445,190.32,72,186.21,182,630.53,444.32,1345.142857,1351.413824,201.72,0,51.44986658,2949.726547,460.194209
"MIT_n_l_LD-HR_5","MIT","north","light","LD-HR",5,"winterbarley",420.32,-11.6460313923076,5.251,1743.332,-90.9611018772042,0.573614205441075,0.02829342739784,0,-5.49189551460241,0,1118.3,105,54,159,212.62,73.8,94.56,158,538.98,444.42,1161.714286,1136.910397,187.78,0,47.69786658,2534.102549,25.9802200000004
"MIT_n_l_LD-HR_6","MIT","north","light","LD-HR",6,"driedpeas",449.79,233.39,4.36,1508.56,337.78,0.662883809725831,-0.191247624019194,0,0,0,1204,187,96,283,43.6,141,131.61,155,471.21,339.6,0,253.8256254,123.00615,0,39.65786658,416.489642,-1959.714171
"MIT_c_h_LD-HR_1","MIT","central","heavy","LD-HR",1,"winterwheat",1066.88,58.3000000000001,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,148,76,224,246.32,72,67,182,567.32,500.32,1345.142857,1978.57345,117.998,0,122.9062432,3564.62055,46.1965009999999
"MIT_c_h_LD-HR_2","MIT","central","heavy","LD-HR",2,"springbarley",586.77,-155.323383513178,4.9573,1645.8236,-856.618967726067,0.607598530000421,0.207497234284766,0,-7.49234301714391,0,1162.41,124,63,187,134.4,76,27.24,151,388.64,361.4,672.5714286,1018.343331,126.28,0,89.15782566,1906.352585,-1612.071464
"MIT_c_h_LD-HR_3","MIT","central","heavy","LD-HR",3,"wosr",529.74,31.04,3.36,1659.84,4.93999999999983,0.602467707730866,-0.00179841106785328,0,0,0,1348.6,169,87,256,197.22,23.49,150.15,192,562.86,412.71,1100.571429,1568.200246,142.27,0,26.24669493,2837.288369,-84.5021019999999
"MIT_c_h_LD-HR_4","MIT","central","heavy","LD-HR",4,"winterwheat",912.12356833758,163.644343633356,7.98062873656451,2665.52999801255,153.991590878526,0.376047034654937,-0.022566768920717,7.98062873656451,0.461052667300975,178.733243243243,1679.46638514254,132.681184555504,67.3416322494561,200.02281680496,246.32,72,67,182,567.32,500.32,1345.142857,1978.57345,117.998,0,61.96746985,3503.681777,-14.7422720000004
"MIT_c_h_LD-HR_5","MIT","central","heavy","LD-HR",5,"springbarley",586.77,-70.8672243722863,4.9573,1645.8236,-701.784533711822,0.60759853000042,0.181430481546239,0,-7.02876686740067,0,1162.41,124,63,187,134.4,76,27.24,151,388.64,361.4,672.5714286,1018.343331,126.28,0,89.15782566,1906.352585,-1612.071464
"MIT_c_h_LD-HR_6","MIT","central","heavy","LD-HR",6,"wosr",529.74,31.04,3.36,1659.84,4.93999999999986,0.602467707730866,-0.00179841106785329,0,0,0,1348.6,169,87,256,197.22,23.49,150.15,192,562.86,412.71,1100.571429,1568.200246,142.27,0,26.24669493,2837.288369,-84.5021019999999
"MIT_c_m_LD-HR_1","MIT","central","medium","LD-HR",1,"winterwheat",907.73,64.3000000000001,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,130,67,197,246.32,72,67,182,567.32,500.32,1345.142857,982.23697,117.998,0,104.6251261,2550.002953,29.815427
"MIT_c_m_LD-HR_2","MIT","central","medium","LD-HR",2,"springbarley",551.17,-59.3022929865313,4.6903,1557.1796,-696.702718219464,0.642186681613348,0.198096082630478,0,-6.74815065335169,0,1111.81,114,58,172,134.4,76,27.24,151,388.64,361.4,672.5714286,498.9477029,126.28,0,82.05490547,1379.854037,-1172.214724
"MIT_c_m_LD-HR_3","MIT","central","medium","LD-HR",3,"wosr",366.24,7.69,2.86,1412.84,2.45809378857548e-14,0.707794230061437,-1.20024110770287e-17,0,0,0,1181.1,166,86,252,197.22,23.49,150.15,192,562.86,412.71,1100.571429,782.4020867,142.27,0,26.08094438,2051.32446,-26.991066
"MIT_c_m_LD-HR_4","MIT","central","medium","LD-HR",4,"winterwheat",805.579327631222,152.238518433801,7.28753685081824,2434.03730817329,132.978845047061,0.411555590647035,-0.0234784867026418,7.28753685081824,0.398140254631918,119.074324324324,1552.97589155292,119.309150066107,60.7697166887024,180.078866754809,246.32,72,67,182,567.32,500.32,1345.142857,982.23697,117.998,0,58.71188903,2504.089716,-16.0978100000002
"MIT_c_m_LD-HR_5","MIT","central","medium","LD-HR",5,"springbarley",551.17,6.04877267553989,4.6903,1557.1796,-577.239284836407,0.642186681613348,0.173540115970638,0,-6.39047570310301,0,1111.81,114,58,172,134.4,76,27.24,151,388.64,361.4,672.5714286,498.9477029,126.28,0,82.05490547,1379.854037,-1172.214724
"MIT_c_m_LD-HR_6","MIT","central","medium","LD-HR",6,"wosr",366.24,7.68999999999999,2.86,1412.84,-1.84357034143161e-14,0.707794230061437,9.00180830777154e-18,0,0,0,1181.1,166,86,252,197.22,23.49,150.15,192,562.86,412.71,1100.571429,782.4020867,142.27,0,26.08094438,2051.32446,-26.991066
"MIT_c_l_LD-HR_1","MIT","central","light","LD-HR",1,"winterwheat",726.28,47.9,6.48,2164.32,-106.88,0.462038885192578,0.0217430063620037,6.48,-0.32,0,1405.6,111,57,168,190.32,72,67,182,511.32,444.32,1345.142857,1351.413824,117.998,0,86.08956742,2900.644248,411.11191
"MIT_c_l_LD-HR_2","MIT","central","light","LD-HR",2,"springbarley",516.26,30.1607718464128,4.4322,1471.4904,-461.804971979983,0.679583094799667,0.161865603515745,0,-5.78830949694606,0,1062.9,105,53,158,134.4,76,27.24,151,388.64,361.4,672.5714286,687.6252516,126.28,0,74.95198528,1561.428665,-946.693664
"MIT_c_l_LD-HR_3","MIT","central","light","LD-HR",3,"wosr",204.09,-12.31,2.37,1170.78,6.1452344714387e-15,0.854131433745025,-1.50030138462859e-18,0,0,0,1016.95,165,85,250,197.22,23.49,150.15,192,562.86,412.71,1100.571429,1071.785771,142.27,0,25.91519382,2340.542394,-35.661419
